id,name,state_code,latitude,longitude
58144,Barsi,Maharashtra,18.23454,75.69275
58145,Baruni,Bihar,25.47509,85.96813
58146,Baramati,Maharashtra,18.15174,74.57767
58148,Basoda,Madhya Pradesh,23.85153,77.93652
58149,Basudebpur,Odisha,21.11974,86.72896
58150,Basugaon,Assam,26.46742,90.41951
58151,Basar,Arunachal Pradesh,27.99008,94.69451
58152,Bawal,Haryana,28.07184,76.58312
58153,Bazpur,,29.15299,79.10814
58154,Bidar,Karnataka,18.08333,77.33333
58155,Bighapur Khurd,Uttar Pradesh,26.34734,80.65698
58156,Bikaner,Rajasthan,28.01762,73.31495
58158,Bikapur,Uttar Pradesh,26.59534,82.13272
58159,Bilaspur,Uttar Pradesh,28.88655,79.2703
58160,Birpur,Bihar,26.50823,87.01194
58161,Bisalpur,Uttar Pradesh,28.29253,79.80472
58162,Bundi,Rajasthan,25.43855,75.63735
58163,Bundu,Jharkhand,23.16095,85.59007
58164,Buriya,Haryana,30.15911,77.35814
58165,Calangute,Goa,15.5439,73.7553
58166,Canacona,Karnataka,14.9959,74.05056
58167,Candolim,Goa,15.51807,73.76259
58168,Captainganj,Uttar Pradesh,26.9264,83.71334
58169,Carapur,Goa,15.56588,73.98713
58170,Cavelossim,Goa,15.17255,73.94194
58171,Central Delhi,Delhi,28.64857,77.21895
58172,Chail,Uttar Pradesh,25.42654,81.63198
58173,Chakia,Uttar Pradesh,25.04891,83.22155
58174,Chaklasi,Gujarat,22.6532,72.94497
58175,Chakradharpur,Jharkhand,22.67611,85.62892
58176,Chakrata,,30.70369,77.86386
58177,Chaksu,Rajasthan,26.6051,75.94814
58178,Challakere,Karnataka,14.318,76.65165
58179,Challapalle,Andhra Pradesh,16.11756,80.93139
58180,Chalala,Gujarat,21.41073,71.16621
58181,Chamba,Himachal Pradesh,32.57147,76.10229
58182,Chamoli,,30.5,79.5
58183,Champawat,,29.28756,80.03737
58184,Champhai,Mizoram,23.47444,93.32556
58185,Chamrajnagar,Karnataka,11.96,77.09
58186,Chandauli,Uttar Pradesh,25.25803,83.26825
58187,Chandauli District,Uttar Pradesh,25.26134,83.26408
58188,Chanderi,Madhya Pradesh,24.71312,78.13809
58189,Chandia,Madhya Pradesh,23.65647,80.70911
58190,Chandigarh,Chandigarh,30.73629,76.7884
58191,Chandla,Madhya Pradesh,25.07148,80.19294
58192,Chandrapur,Maharashtra,20.11793,79.44377
58193,Chanduasi,Uttar Pradesh,28.45178,78.78277
58194,Chandur,Telangana,17.87455,78.10017
58195,Changanacheri,Kerala,9.44203,76.53604
58196,Changlang,Arunachal Pradesh,27.36265,96.34518
58197,Channagiri,Karnataka,14.02399,75.92577
58198,Channapatna,Karnataka,12.65143,77.20672
58199,Channarayapatna,Karnataka,12.90642,76.38775
58200,Charkhi Dadri,Haryana,28.59166,76.27161
58201,Charkhari,Uttar Pradesh,25.40304,79.74877
131509,Charthawal,Uttar Pradesh,29.54687,77.59438
131510,Chatrapur,Odisha,19.35574,84.98359
131511,Chatra,Jharkhand,24.20645,84.87085
131512,Chaupal,Himachal Pradesh,30.94647,77.5884
131513,Chechat,Rajasthan,24.76667,75.88333
131514,Chemmumiahpet,Andhra Pradesh,15.89794,79.32129
131515,Chengam,Tamil Nadu,12.30889,78.79137
131516,Chengannur,Kerala,9.31575,76.61513
131517,Chennai,Tamil Nadu,13.08784,80.27847
131518,Chennimalai,Tamil Nadu,11.16378,77.60388
131519,Cherpulassery,Kerala,10.87655,76.30932
131520,Cherrapunji,Meghalaya,25.30089,91.69619
131521,Cherthala,Kerala,9.68444,76.33558
131522,Chetput,Tamil Nadu,13.07,80.24083
131523,Chettipalaiyam,Tamil Nadu,10.91248,77.03699
131524,Chetwayi,Kerala,10.52885,76.04793
131525,Cheyyar,Tamil Nadu,12.66052,79.54308
131526,Cheyyur,Tamil Nadu,12.34948,80.00304
131527,Chhabra,Rajasthan,24.66472,76.84379
131528,Chhachhrauli,Haryana,30.24492,77.36027
131529,Chhala,Gujarat,23.30779,72.77404
131530,Chhaprauli,Uttar Pradesh,29.20989,77.17454
131531,Chharra,Uttar Pradesh,27.9247,78.40102
131532,Chhatarpur,Madhya Pradesh,24.75,79.75
131533,Chhibramau,Uttar Pradesh,27.14872,79.50078
131534,Chhindwara,Madhya Pradesh,22.05697,78.93958
131535,Chhota Udepur,Gujarat,22.30401,74.0158
131536,Chhoti Sadri,Rajasthan,24.38145,74.7012
131537,Chhutmalpur,Uttar Pradesh,30.03209,77.75329
131538,Chhuikhadan,Chhattisgarh,21.52316,80.99788
131539,Chhapar,Rajasthan,27.819,74.43936
131540,Chhata,Uttar Pradesh,27.72374,77.5081
131541,Chhatapur,Bihar,26.21965,87.00479
131542,Chicalim,Goa,15.39835,73.84216
131543,Chichli,Madhya Pradesh,22.83363,78.82611
131544,Chicholi,Maharashtra,21.46926,79.70151
131545,Chidambaram,Tamil Nadu,11.39933,79.69144
131546,Chidawa,Rajasthan,28.23937,75.64035
131547,Chik Ballapur,Karnataka,13.43512,77.72787
131548,Chikhli,Gujarat,20.75751,73.06268
131549,Chikhli (Buldhana),Maharashtra,20.35046,76.25774
131550,Chikitigarh,Odisha,19.20233,84.6145
131551,Chikkaballapur,Karnataka,13.55,77.87
131552,Chikkamagaluru,Karnataka,13.49,75.73
131554,Chiknayakanhalli,Karnataka,13.41609,76.62063
131555,Chikodi,Karnataka,16.42898,74.58591
131556,Chilakalurupet,Andhra Pradesh,16.08987,80.16705
131557,Chillupar,Uttar Pradesh,26.28221,83.5064
131558,Chinchani,Maharashtra,19.87458,72.6851
131559,Chinchinim,Goa,15.21447,73.97555
131560,Chincholi,Karnataka,17.46508,77.41874
131561,Chingleput,Tamil Nadu,12.69184,79.97661
131562,Chinna Salem,Tamil Nadu,11.63422,78.87412
131563,Chinnachowk,Andhra Pradesh,14.47516,78.8354
131564,Chinnamanur,Tamil Nadu,9.83999,77.38109
131565,Chinnasekkadu,Tamil Nadu,13.16089,80.25727
131566,Chintamani,Karnataka,13.40051,78.05172
131567,Chiplun,Maharashtra,17.53339,73.50935
131568,Chirang,Assam,26.52527,90.49066
131569,Chirgaon,Uttar Pradesh,25.57198,78.81432
131570,Chiria,Jharkhand,22.31093,85.27601
131571,Chitradurga,Karnataka,14.2,76.5
131572,Chitrakoot,Uttar Pradesh,25.20511,81.08962
131573,Chittarkonda,Odisha,18.12533,82.1089
131574,Chittaurgarh,Rajasthan,24.5,74.5
131575,Chittoor,Andhra Pradesh,13.41667,79.0
131576,Chittur,Kerala,10.69967,76.7471
131577,Chodavaram,Andhra Pradesh,17.82884,82.93526
131578,Cholapuram,Tamil Nadu,9.35193,77.56839
131579,Chopan,Uttar Pradesh,24.51954,83.02287
131580,Chopda,Maharashtra,21.24578,75.29946
131581,Chorhat,Madhya Pradesh,24.42743,81.66948
131582,Chotila,Gujarat,22.42347,71.19641
131583,Chowari,Himachal Pradesh,32.4319,76.012
131584,Chunar,Uttar Pradesh,25.12776,82.8821
131585,Churachandpur,Manipur,24.33333,93.68333
131587,Chuari Khas,Himachal Pradesh,32.43058,76.01428
131588,Chabua,Assam,27.48253,95.17451
131589,Chakan,Maharashtra,18.76059,73.86351
131590,Chakia,Bihar,26.41598,85.04665
131591,Chakulia,Jharkhand,22.48301,86.71793
131592,Chalisgaon,Maharashtra,20.45781,75.01596
131593,Champa,Chhattisgarh,22.03532,82.64234
131594,Champua,Odisha,22.06734,85.66463
131595,Chanasma,Gujarat,23.71472,72.11279
131596,Chanda,Maharashtra,19.95076,79.29523
131597,Chandbali,Odisha,20.77519,86.74139
131598,Chandil,Jharkhand,22.95745,86.05331
131599,Chandor,Maharashtra,20.3306,74.24467
131600,Chandpur,Uttar Pradesh,29.13489,78.27187
131601,Chandur,Maharashtra,19.73444,79.17167
131603,Chandur Bazar,Maharashtra,21.23853,77.74713
131604,Chapar,Assam,26.27266,90.44556
131605,Chapra,Bihar,25.78031,84.74709
131606,Chas,Jharkhand,23.63556,86.16712
131607,Chatakonda,Telangana,17.55303,80.6477
131608,Chaibasa,Jharkhand,22.55038,85.80249
131609,Chelakara,Kerala,10.69289,76.34387
131610,Chima,Punjab,30.6854,76.08643
131611,Chipurupalle,Andhra Pradesh,18.31142,83.56846
131612,Chirala,Andhra Pradesh,15.82385,80.35219
131613,Chitapur,Karnataka,17.12357,77.0824
131614,Churu,Rajasthan,28.30415,74.96718
131615,Clement Town,,30.26361,78.00862
131616,Closepet,Karnataka,12.72181,77.28149
131617,Cochin,Kerala,9.93988,76.26022
131618,Coimbatore,Tamil Nadu,10.8,77.09
131619,Colachel,Tamil Nadu,8.17938,77.25818
131620,Colgong,Bihar,25.26328,87.23264
131621,Colonelganj,Uttar Pradesh,27.13432,81.69868
131622,Colovale,Goa,15.63522,73.82426
131623,Colva,Goa,15.27976,73.92285
131624,Coondapoor,Karnataka,13.63126,74.6902
131625,Cortalim,Goa,15.40247,73.90881
131626,Cuddalore,Tamil Nadu,11.52,79.51
131627,Cuddapah,Andhra Pradesh,14.41667,78.75
131628,Cumbum,Andhra Pradesh,15.58171,79.11059
131629,Cumbum,Tamil Nadu,9.73647,77.2847
131630,Cuncolim,Goa,15.1773,73.99392
131631,Curchorem,Goa,15.26349,74.10875
131632,Curti,Goa,15.41667,74.01667
131633,Cuttack,Odisha,20.5,86.25
131634,Cachar,Assam,24.78213,92.85771
131635,Dabhoi,Gujarat,22.18333,73.43333
131636,Daboh,Madhya Pradesh,26.00239,78.87658
131637,Dabra,Madhya Pradesh,25.88572,78.33221
131638,Dabwali,Haryana,29.94906,74.73832
131639,Dadra,,20.32504,72.96618
131640,Dadra & Nagar Haveli,,20.20651,73.00811
131641,Dagshai,Himachal Pradesh,30.88431,77.05228
131642,Dahegam,Gujarat,23.16903,72.82161
131643,Daitari,Odisha,21.1,85.75
131644,Dakshina Kannada,Karnataka,12.84,75.29
131645,Dalhousie,Himachal Pradesh,32.55219,75.94663
131646,Dalmau,Uttar Pradesh,26.06477,81.0298
131647,Dalsingh Sarai,Bihar,25.66795,85.83636
131648,Daltonganj,Jharkhand,24.03971,84.0658
131649,Daman,,20.41431,72.83236
131651,Damoh,Madhya Pradesh,23.75,79.58333
131652,Dandeli,Karnataka,15.26667,74.61667
131653,Dankaur,Uttar Pradesh,28.35121,77.55508
131654,Darbhanga,Bihar,26.0,86.0
131655,Dariba,Rajasthan,24.94865,74.1342
131656,Darlawn,Mizoram,24.01336,92.92439
131657,Darrang,Assam,26.51195,92.16843
131658,Darsi,Andhra Pradesh,15.76978,79.67939
131659,Daryapur,Maharashtra,20.92489,77.32644
131660,Dasnapur,Telangana,19.65399,78.51213
131661,Dasuya,Punjab,31.81679,75.6531
131662,Datia,Madhya Pradesh,25.75,78.5
131663,Dattapur,Maharashtra,20.78075,78.1407
131664,Daudnagar,Bihar,25.03473,84.40095
131665,Daulatpur,Himachal Pradesh,31.78871,75.99154
131666,Daulatabad,Maharashtra,19.93611,75.22148
131667,Daund,Maharashtra,18.46515,74.58375
131668,Daurala,Uttar Pradesh,29.11344,77.70467
131669,Dausa,Rajasthan,26.88269,76.57053
131670,Davanagere,Karnataka,14.43,75.9
131672,Davorlim,Goa,15.27221,73.99242
131673,Dayapar,Gujarat,23.63371,68.90192
131674,Dayal Bagh,Uttar Pradesh,27.22122,78.01095
131676,Dehradun,,30.33,78.06
131677,Dehri,Bihar,24.90247,84.18217
131678,Dehu,Maharashtra,18.71851,73.76635
131679,Delhi,Delhi,28.65195,77.23149
131680,Delvada,Gujarat,20.77544,71.04646
131681,Denkanikota,Tamil Nadu,12.5301,77.78887
131682,Deoband,Uttar Pradesh,29.69505,77.67964
131683,Deogarh,Odisha,21.53827,84.73337
131684,Deogarh,Jharkhand,24.44382,86.72607
131685,Deoli,Rajasthan,25.75728,75.37991
131686,Deoli,Maharashtra,20.6492,78.48023
131687,Deoli,Delhi,28.50254,77.23117
131688,Deolali,Maharashtra,19.94404,73.83441
131689,Deoranian,Uttar Pradesh,28.62989,79.47648
131690,Deori,Chhattisgarh,21.45,82.61667
131691,Deori Khas,Madhya Pradesh,23.39017,79.0163
131692,Deoria,Uttar Pradesh,26.66667,83.75
131693,Depalpur,Madhya Pradesh,22.85095,75.54224
131694,Dera Gopipur,Himachal Pradesh,31.87919,76.21871
131695,Dergaon,Assam,26.7,93.96667
131696,Dera Baba Nanak,Punjab,32.03733,75.02787
131697,Deshnoke,Rajasthan,27.79836,73.34297
131698,Desur,Tamil Nadu,12.43727,79.48145
131699,Devadanappatti,Tamil Nadu,10.14673,77.6439
131700,Devakottai,Tamil Nadu,9.94704,78.8233
131701,Devanhalli,Karnataka,13.24655,77.71183
131702,Devaprayag,,30.14603,78.60272
131703,Devarkonda,Telangana,16.69186,78.92073
131704,Devbhumi Dwarka,Gujarat,22.20253,69.65498
131705,Devgadh Bariya,Gujarat,22.70517,73.90882
131706,Devgarh,Rajasthan,25.52533,73.90812
131707,Dewas,Madhya Pradesh,23.0,76.16667
131708,Dewa,Uttar Pradesh,27.03621,81.16692
131709,Deulgaon Raja,Maharashtra,20.01757,76.03755
131710,Dhalai,Tripura,23.84307,91.92591
131711,Dhali,Tamil Nadu,10.51049,77.18806
131712,Dhamtari,Chhattisgarh,20.70718,81.54874
131713,Dhanaula,Punjab,30.28216,75.57341
131714,Dhanaura,Uttar Pradesh,28.95912,78.25629
131715,Dhanbad,Jharkhand,23.80199,86.44324
131716,Dhandhuka,Gujarat,22.38185,71.98664
131717,Dhanera,Gujarat,24.50967,72.02343
131718,Dhanwar,Jharkhand,24.41074,85.98183
131719,Dharampur,Gujarat,20.53693,73.17368
131720,Dharampuri,Madhya Pradesh,22.14951,75.34439
131721,Dharamsala,Himachal Pradesh,32.22006,76.32013
131722,Dharangaon,Maharashtra,21.01187,75.27407
131723,Dharapuram,Tamil Nadu,10.73828,77.53223
131724,Dharmadom,Kerala,11.77538,75.46459
131725,Dharmanagar,Tripura,24.36667,92.16667
131726,Dharmapuri,Tamil Nadu,12.1277,78.15794
131727,Dharmavaram,Andhra Pradesh,14.41435,77.72035
131728,Dharmabad,Maharashtra,18.89116,77.8494
131729,Dharwad,Karnataka,15.37,75.14
131730,Dhaulpur,Rajasthan,26.71183,77.73956
131731,Dhaurahra,Uttar Pradesh,27.99814,81.08975
131732,Dhekiajuli,Assam,26.70367,92.47808
131733,Dhemaji,Assam,27.6091,94.7942
131735,Dhenkanal,Odisha,20.75,85.5
131736,Dhilwan,Punjab,31.51432,75.34574
131737,Dhing,Assam,26.46793,92.47336
131738,Dhola,Gujarat,21.88129,71.77269
131739,Dholka,Gujarat,22.72732,72.44128
131740,Dhone,Andhra Pradesh,15.3952,77.8715
131741,Dhoraji,Gujarat,21.73359,70.45004
131742,Dhrol,Gujarat,22.567,70.41769
131743,Dhrangadhra,Gujarat,22.99167,71.46793
131744,Dhubri,Assam,26.06749,90.02238
131746,Dhule,Maharashtra,21.06852,74.58837
131747,Dhuwaran,Gujarat,22.23779,72.7591
131748,Dhaka,Bihar,26.67479,85.16698
131749,Dhamnod,Madhya Pradesh,22.20928,75.47057
131750,Dhampur,Uttar Pradesh,29.30883,78.51083
131751,Dhana,Madhya Pradesh,23.74697,78.86234
131753,Dhar,Madhya Pradesh,22.59373,75.29774
131754,Dharchula,,29.84707,80.51951
131755,Dhari,Gujarat,21.32855,71.02645
131756,Dhariwal,Punjab,31.95616,75.32386
131757,Dharuhera,Haryana,28.20553,76.79691
131758,Dharur,Maharashtra,18.82017,76.10937
131759,Dhulia,Maharashtra,20.9013,74.77737
131760,Dhuri,Punjab,30.36846,75.86791
131761,Dibai,Uttar Pradesh,28.20849,78.26173
131762,Dibrugarh,Assam,27.5,95.0
131763,Dibang Valley,Arunachal Pradesh,28.7,95.7
131764,Dicholi,Goa,15.59319,73.94571
131765,Digapahandi,Odisha,19.37275,84.57184
131766,Digboi,Assam,27.39321,95.61839
131767,Dighwara,Bihar,25.74434,85.01003
131768,Digras,Maharashtra,20.1035,77.71846
131769,Diguvametta,Andhra Pradesh,15.39507,78.8293
131770,Dima Hasao District,Assam,25.5,93.0
131771,Dimapur,Nagaland,25.77852,93.78508
131773,Dinapore,Bihar,25.63705,85.04794
131774,Dindigul,Tamil Nadu,10.4,77.8
131775,Dindori,Madhya Pradesh,22.8,81.1
131776,Diphu,Assam,25.84341,93.43116
131777,Dirba,Punjab,30.07222,75.99607
131778,Dispur,Assam,26.13564,91.80069
131779,Diu,,20.72081,70.93989
131780,Dod Ballapur,Karnataka,13.29452,77.53777
131781,Doda,Jammu and Kashmir,33.14916,75.54746
131782,Dohad,Gujarat,22.9,74.0
131783,Dohrighat,Uttar Pradesh,26.27217,83.50916
131784,Doiwala,,30.17667,78.11659
131785,Dombivli,Maharashtra,19.21667,73.08333
131786,Dondaicha,Maharashtra,21.3236,74.56804
131787,Dongargaon,Chhattisgarh,20.97172,80.85077
131788,Dongargarh,Chhattisgarh,21.18893,80.75459
131789,Dornakal,Telangana,17.44475,80.14905
131790,Doraha,Punjab,30.79953,76.02355
131791,Dostpur,Uttar Pradesh,26.27486,82.47091
131792,Dudhani,Maharashtra,17.35792,76.36688
131793,Dugadda,,29.80673,78.61109
131794,Dugda,Jharkhand,23.74516,86.17175
131795,Duliagaon,Assam,27.37227,95.30754
131796,Dum Duma,Assam,27.56884,95.55664
131797,Dumka,Jharkhand,24.3,87.25
131798,Dumra,Bihar,26.56708,85.5204
131799,Dumraon,Bihar,25.55265,84.15149
131800,Dungarpur,Gujarat,21.28777,71.7556
131801,Durg,Chhattisgarh,21.15,81.4
131802,Durgapur,Maharashtra,20.0054,79.30273
131803,Dwarka,Gujarat,22.23944,68.96778
131804,Dwarahat,,29.77785,79.42731
131805,Dabhol,Maharashtra,17.58971,73.18001
131806,Dadri,Uttar Pradesh,28.55257,77.55403
131807,Dahanu,Maharashtra,19.96778,72.71263
131808,Dakor,Gujarat,22.75268,73.14967
131809,Damnagar,Gujarat,21.69232,71.51747
131810,Darwha,Maharashtra,20.31017,77.77257
131811,Dasna,Uttar Pradesh,28.67736,77.52252
131812,Dataganj,Uttar Pradesh,28.0253,79.40819
131813,Didwana,Rajasthan,27.40096,74.57537
131814,Dig,Rajasthan,27.47188,77.32564
131815,Diglur,Maharashtra,18.54829,77.57695
131816,Dina Nagar,Punjab,32.13664,75.47291
131817,Disa,Gujarat,24.25612,72.17928
131818,Dudhi,Uttar Pradesh,24.21357,83.24067
131819,Dungarpur,Rajasthan,23.84306,73.71466
131820,Dusi,Tamil Nadu,12.77574,79.67892
131821,East Delhi,Delhi,28.66242,77.29122
131822,East District,Sikkim,27.33333,88.66667
131823,East Godavari,Andhra Pradesh,17.83333,81.83333
131824,East Garo Hills,Meghalaya,25.61372,90.62426
131825,East Jaintia Hills,Meghalaya,25.35976,92.3668
131826,East Kameng,Arunachal Pradesh,27.3,93.05
131827,East Khasi Hills,Meghalaya,25.3805,91.78905
131828,East Siang,Arunachal Pradesh,28.12379,95.16339
131829,Edakkulam,Kerala,10.6102,76.18352
131830,Elamanchili,Andhra Pradesh,17.54907,82.85749
131831,Ellenabad,Haryana,29.45282,74.66122
131832,Ellore,Andhra Pradesh,16.71311,81.10437
131833,Elumalai,Tamil Nadu,9.86501,77.69923
131834,Elayirampannai,Tamil Nadu,9.27033,77.82494
131835,Elur,Kerala,10.06667,76.28333
131836,Emmiganur,Andhra Pradesh,15.77203,77.48345
131837,Eral,Tamil Nadu,8.62584,78.02282
131838,Erandol,Maharashtra,20.92206,75.32641
131839,Eraniel,Tamil Nadu,8.20589,77.31726
131840,Ernakulam,Kerala,10.0,76.5
131841,Erode,Tamil Nadu,11.34,77.55
131842,Erraguntla,Andhra Pradesh,14.63853,78.53974
131843,Erumaippatti,Tamil Nadu,11.14671,78.28996
131844,Erattupetta,Kerala,9.68747,76.77891
131845,Etah,Uttar Pradesh,27.5,78.75
131846,Etikoppaka,Andhra Pradesh,17.5,82.73333
131847,Ettaiyapuram,Tamil Nadu,9.14405,77.99066
131848,Etawa,Madhya Pradesh,24.18351,78.20289
131849,Etawah,Uttar Pradesh,26.75,79.25
131850,Faizpur,Maharashtra,21.16766,75.86006
131851,Faizabad,Uttar Pradesh,26.75,82.0
131852,Farah,Uttar Pradesh,27.32081,77.76185
131853,Faridabad,Haryana,28.41124,77.31316
131856,Farrukhnagar,Haryana,28.44745,76.82391
131857,Farrukhnagar,Telangana,17.07787,78.20339
131858,Farrukhabad,Uttar Pradesh,27.5,79.5
131859,Faridkot,Punjab,30.67399,74.75579
131860,Faridnagar,Uttar Pradesh,28.76923,77.62934
131861,Faridpur,Uttar Pradesh,28.20997,79.54149
131863,Fatehganj West,Uttar Pradesh,28.4662,79.30657
131864,Fatehgarh,Uttar Pradesh,27.36409,79.63111
131865,Fatehgarh Churian,Punjab,31.86431,74.95665
131866,Fatehgarh Sahib,Punjab,30.64379,76.34787
131867,Fatehpur,Rajasthan,27.99486,74.95628
131868,Fatehpur,Uttar Pradesh,25.75,80.75
131869,Fatehpur Chaurasi,Uttar Pradesh,26.78925,80.26547
131870,Fatehpur Sikri,Uttar Pradesh,27.0937,77.66003
131871,Fatehabad,Uttar Pradesh,27.02645,78.3027
131872,Fatehabad,Haryana,29.51525,75.45554
131873,Fatwa,Bihar,25.50958,85.30504
131874,Ferokh,Kerala,11.17989,75.84141
131875,Firozpur,Punjab,30.92574,74.61311
131876,Firozabad,Uttar Pradesh,27.20072,78.42867
131877,Firozpur District,Punjab,30.89,74.56
131878,Forbesganj,Bihar,26.30253,87.26556
131879,French Rocks,Karnataka,12.50094,76.67416
131880,Fyzabad,Uttar Pradesh,26.77549,82.15018
131881,Fazilka,Punjab,30.40207,74.02836
131882,Firozpur Jhirka,Haryana,27.78853,76.94496
131884,Gadag,Karnataka,15.49835,75.65187
131885,Gadag-Betageri,Karnataka,15.4167,75.6167
131886,Gadchiroli,Maharashtra,19.8,80.2
131887,Gaddi Annaram,Telangana,17.36687,78.5242
131888,Gadhada,Gujarat,21.96957,71.57828
131889,Gadhinglaj,Maharashtra,16.22291,74.3501
131890,Gadwal,Telangana,16.23504,77.79556
131891,Gagret,Himachal Pradesh,31.65846,76.06144
131892,Gajapati,Odisha,18.91,84.2
131893,Gajendragarh,Karnataka,15.73628,75.96976
131894,Gajraula,Uttar Pradesh,28.8457,78.2396
131895,Gajuwaka,Andhra Pradesh,17.7,83.21667
131896,Galiakot,Rajasthan,23.51995,74.02028
131897,Gandai,Chhattisgarh,21.66667,81.10013
131898,Ganderbal,Jammu and Kashmir,34.29467,75.19996
131899,Gandevi,Gujarat,20.81214,72.99811
131900,Gandhinagar,Gujarat,23.21667,72.68333
131901,Gangaikondan,Tamil Nadu,8.85785,77.78019
131902,Gangavalli,Tamil Nadu,11.49828,78.64966
131903,Gangoh,Uttar Pradesh,29.78004,77.26346
131904,Gangolli,Karnataka,13.65024,74.67072
131905,Gangtok,Sikkim,27.32574,88.61216
131906,Ganguvada,Andhra Pradesh,18.66667,84.11667
131907,Gangakher,Maharashtra,18.96962,76.74946
131908,Ganganagar,Rajasthan,29.92009,73.87496
131909,Gangapur,Rajasthan,26.47249,76.71744
131910,Gangapur,Maharashtra,19.69718,75.01045
131911,Gangawati,Karnataka,15.4313,76.52933
131912,Ganj Dundwara,Uttar Pradesh,27.73308,78.94119
131913,Ganj Muradabad,Uttar Pradesh,26.95733,80.184
131914,Ganjam,Odisha,19.38705,85.05079
131915,Gannavaram,Andhra Pradesh,16.54092,80.80213
131916,Garautha,Uttar Pradesh,25.5719,79.29764
131917,Garha Brahman,Madhya Pradesh,23.86873,77.35731
131918,Gardhiwala,Punjab,31.74147,75.75567
131919,Garhi Pukhta,Uttar Pradesh,29.5498,77.30881
131920,Garhmuktesar,Uttar Pradesh,28.78732,78.10214
131921,Garhshankar,Punjab,31.21537,76.14149
131922,Garhwa,Jharkhand,24.07494,83.71023
131923,Garhwal,,29.96366,78.92853
131924,Garhakota,Madhya Pradesh,23.7791,79.14321
131925,Gariadhar,Gujarat,21.53889,71.57737
131926,Gariaband,Chhattisgarh,20.63323,82.06221
131927,Gaurela,Chhattisgarh,22.75449,81.90107
131928,Gauripur,Assam,26.08334,89.96118
131929,Gautam Buddha Nagar,Uttar Pradesh,28.35898,77.55076
131930,Gautampura,Madhya Pradesh,22.98664,75.51921
131931,Gawan,Uttar Pradesh,28.41969,78.35186
131932,Gaya,Bihar,24.79686,85.00385
131934,Gevrai,Maharashtra,19.26372,75.75007
131935,Ghanaur,Punjab,30.33092,76.61203
131936,Ghansor,Madhya Pradesh,22.65976,79.95013
131937,Gharaunda,Haryana,29.53692,76.97142
131938,Gharghoda,Chhattisgarh,22.17427,83.3517
131939,Ghatkesar,Telangana,17.45081,78.68366
131940,Ghazipur,Uttar Pradesh,25.58333,83.58526
131941,Ghiror,Uttar Pradesh,27.18912,78.79312
131942,Gho Brahmanan de,Jammu and Kashmir,32.5559,74.9539
131943,Ghoga,Bihar,25.21738,87.1571
131944,Ghogha,Gujarat,21.68813,72.2763
131945,Ghorawal,Uttar Pradesh,24.75459,82.77965
131946,Ghosi,Uttar Pradesh,26.10587,83.5393
131947,Ghoti Budrukh,Maharashtra,19.71641,73.62821
131948,Ghugus,Maharashtra,19.9381,79.11192
131949,Ghumarwin,Himachal Pradesh,31.44166,76.71509
131950,Ghatampur,Uttar Pradesh,26.15272,80.16803
131951,Ghatanji,Maharashtra,20.14183,78.31333
131952,Ghatsila,Jharkhand,22.58531,86.47682
131953,Ghaziabad,Uttar Pradesh,28.66535,77.43915
131955,Giddalur,Andhra Pradesh,15.37439,78.92609
131956,Giddarbaha,Punjab,30.19953,74.66627
131957,Gingee,Tamil Nadu,12.25282,79.41727
131958,Gir Somnath,Gujarat,20.91287,70.3671
131959,Giridih,Jharkhand,24.25,85.91667
131960,Goa Velha,Goa,15.44384,73.88572
131961,Gobichettipalayam,Tamil Nadu,11.45496,77.4422
131962,Gobindpur,Jharkhand,22.63393,86.07162
131963,Godda,Jharkhand,24.83333,87.21667
131964,Godhra,Gujarat,22.77547,73.61488
131965,Gogapur,Madhya Pradesh,23.55746,75.51665
131966,Gohadi,Madhya Pradesh,26.43278,78.44205
131967,Gohpur,Assam,26.88184,93.6156
131968,Gohana,Haryana,29.13777,76.70247
131969,Gohand,Uttar Pradesh,25.69871,79.54567
131970,Gokak,Karnataka,16.16901,74.82393
131971,Gokarna,Karnataka,14.55,74.31667
131972,Gokavaram,Andhra Pradesh,17.25823,81.84985
131973,Gokul,Uttar Pradesh,27.43926,77.72019
131974,Gola Bazar,Uttar Pradesh,26.3446,83.35303
131975,Gola Gokarannath,Uttar Pradesh,28.07837,80.47054
131976,Golaghat,Assam,26.4092,93.91193
131977,Golakganj,Assam,26.10216,89.82275
